clip_id,dasakam,verse,half,split,audio_path,text_devanagari,text_clean,text_model_kannada,slp1,duration_s,sample_rate,channels,bit_depth,analysis_issues
nar_002_003_2,2,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.3.2.flac,सौन्दर्योत्तरतोऽपि सुन्दरतरं त्वद्रूपमाश्चर्यतोऽप्याश्चर्यं भुवने न कस्य कुतुकं पुष्णाति विष्णो विभो ॥,सौन्दर्योत्तरतोऽपि सुन्दरतरं त्वद्रूपमाश्चर्यतोऽप्याश्चर्यं भुवने न कस्य कुतुकं पुष्णाति विष्णो विभो ॥,ಸೌನ್ದರ್ಯೋತ್ತರತೋಽಪಿ ಸುನ್ದರತರಂ ತ್ವದ್ರೂಪಮಾಶ್ಚರ್ಯತೋಽಪ್ಯಾಶ್ಚರ್ಯಂ ಭುವನೇ ನ ಕಸ್ಯ ಕುತುಕಂ ಪುಷ್ಣಾತಿ ವಿಷ್ಣೋ ವಿಭೋ,sOndaryottaratopi sundarataraM tvadrUpamAScaryatopyAScaryaM Buvane na kasya kutukaM puzRAti vizRo viBo,16.051383,44100,2,16,
nar_002_004_1,2,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.4.1.flac,तत्तादृङ्मधुरात्मकं तव वपुः सम्प्राप्य सम्पन्मयी सा देवी परमोत्सुका चिरतरं नास्ते स्वभक्तेष्वपि ।,तत्तादृङ्मधुरात्मकं तव वपुः सम्प्राप्य सम्पन्मयी सा देवी परमोत्सुका चिरतरं नास्ते स्वभक्तेष्वपि ।,ತತ್ತಾದೃಙ್ಮಧುರಾತ್ಮಕಂ ತವ ವಪುಃ ಸಮ್ಪ್ರಾಪ್ಯ ಸಮ್ಪನ್ಮಯೀ ಸಾ ದೇವೀ ಪರಮೋತ್ಸುಕಾ ಚಿರತರಂ ನಾಸ್ತೇ ಸ್ವಭಕ್ತೇಷ್ವಪಿ,tattAdfNmaDurAtmakaM tava vapuH samprApya sampanmayI sA devI paramotsukA cirataraM nAste svaBaktezvapi,15.987211,44100,2,16,
nar_002_004_2,2,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.4.2.flac,तेनास्या बत कष्टमच्युत विभो त्वद्रूपमानोज्ञक - प्रेमस्थैर्यमयादचापलबलाच्चापल्यवार्तोदभूत् ॥,तेनास्या बत कष्टमच्युत विभो त्वद्रूपमानोज्ञक - प्रेमस्थैर्यमयादचापलबलाच्चापल्यवार्तोदभूत् ॥,ತೇನಾಸ್ಯಾ ಬತ ಕಷ್ಟಮಚ್ಯುತ ವಿಭೋ ತ್ವದ್ರೂಪಮಾನೋಜ್ಞಕ ಪ್ರೇಮಸ್ಥೈರ್ಯಮಯಾದಚಾಪಲಬಲಾಚ್ಚಾಪಲ್ಯವಾರ್ತೋದಭೂತ್,tenAsyA bata kazwamacyuta viBo tvadrUpamAnojYaka premasTEryamayAdacApalabalAccApalyavArtodaBUt,15.849705,44100,2,16,
nar_002_005_1,2,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.5.1.flac,लक्ष्मीस्तावकरामणीयकहृतैवेयं परेष्वस्थिरे- (ति + अस्मिन्) त्यस्मिन्नन्यदपि प्रमाणमधुना वक्ष्यामि लक्ष्मीपते ।,लक्ष्मीस्तावकरामणीयकहृतैवेयं परेष्वस्थिरे- (ति + अस्मिन्) त्यस्मिन्नन्यदपि प्रमाणमधुना वक्ष्यामि लक्ष्मीपते ।,ಲಕ್ಷ್ಮೀಸ್ತಾವಕರಾಮಣೀಯಕಹೃತೈವೇಯಂ ಪರೇಷ್ವಸ್ಥಿರೇ ತಿ + ಅಸ್ಮಿನ್ ತ್ಯಸ್ಮಿನ್ನನ್ಯದಪಿ ಪ್ರಮಾಣಮಧುನಾ ವಕ್ಷ್ಯಾಮಿ ಲಕ್ಷ್ಮೀಪತೇ,lakzmIstAvakarAmaRIyakahftEveyaM parezvasTire ti + asmin tyasminnanyadapi pramARamaDunA vakzyAmi lakzmIpate,15.877211,44100,2,16,
nar_002_005_2,2,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.5.2.flac,ये त्वद्ध्यानगुणानुकीर्तनरसासक्ता हि भक्ता जना: तेष्वेषा वसति स्थिरैव दयितप्रस्तावदत्तादरा ॥,ये त्वद्ध्यानगुणानुकीर्तनरसासक्ता हि भक्ता जना: तेष्वेषा वसति स्थिरैव दयितप्रस्तावदत्तादरा ॥,ಯೇ ತ್ವದ್ಧ್ಯಾನಗುಣಾನುಕೀರ್ತನರಸಾಸಕ್ತಾ ಹಿ ಭಕ್ತಾ ಜನಾಃ ತೇಷ್ವೇಷಾ ವಸತಿ ಸ್ಥಿರೈವ ದಯಿತಪ್ರಸ್ತಾವದತ್ತಾದರಾ,ye tvadDyAnaguRAnukIrtanarasAsaktA hi BaktA janAH tezvezA vasati sTirEva dayitaprastAvadattAdarA,16.500567,44100,2,16,
nar_002_006_1,2,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.6.1.flac,एवम्भूतमनोज्ञतानवसुधानिष्यन्दसन्दोहनं त्वद्रूपं परचिद्रसायनमयं चेतोहरं शृण्वताम् ।,एवम्भूतमनोज्ञतानवसुधानिष्यन्दसन्दोहनं त्वद्रूपं परचिद्रसायनमयं चेतोहरं शृण्वताम् ।,ಏವಮ್ಭೂತಮನೋಜ್ಞತಾನವಸುಧಾನಿಷ್ಯನ್ದಸನ್ದೋಹನಂ ತ್ವದ್ರೂಪಂ ಪರಚಿದ್ರಸಾಯನಮಯಂ ಚೇತೋಹರಂ ಶೃಣ್ವತಾಮ್,evamBUtamanojYatAnavasuDAnizyandasandohanaM tvadrUpaM paracidrasAyanamayaM cetoharaM SfRvatAm,15.813039,44100,2,16,
nar_002_006_2,2,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.6.2.flac,सद्यः प्रेरयते मतिं मदयते रोमाञ्चयत्यङ्गकं व्यासिञ्चत्यपि शीतबाष्पविसरैरानन्दमूर्छोद्भवै: ॥,सद्यः प्रेरयते मतिं मदयते रोमाञ्चयत्यङ्गकं व्यासिञ्चत्यपि शीतबाष्पविसरैरानन्दमूर्छोद्भवै: ॥,ಸದ್ಯಃ ಪ್ರೇರಯತೇ ಮತಿಂ ಮದಯತೇ ರೋಮಾಞ್ಚಯತ್ಯಙ್ಗಕಂ ವ್ಯಾಸಿಞ್ಚತ್ಯಪಿ ಶೀತಬಾಷ್ಪವಿಸರೈರಾನನ್ದಮೂರ್ಛೋದ್ಭವೈಃ,sadyaH prerayate matiM madayate romAYcayatyaNgakaM vyAsiYcatyapi SItabAzpavisarErAnandamUrCodBavEH,16.656395,44100,2,16,
nar_002_007_1,2,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.7.1.flac,एवम्भूततया हि भक्त्यभिहितो योगः स योगद्वयात् कर्मज्ञानमयाद्भृशोत्तमतरो योगीश्वरैर्गीयते ।,एवम्भूततया हि भक्त्यभिहितो योगः स योगद्वयात् कर्मज्ञानमयाद्भृशोत्तमतरो योगीश्वरैर्गीयते ।,ಏವಮ್ಭೂತತಯಾ ಹಿ ಭಕ್ತ್ಯಭಿಹಿತೋ ಯೋಗಃ ಸ ಯೋಗದ್ವಯಾತ್ ಕರ್ಮಜ್ಞಾನಮಯಾದ್ಭೃಶೋತ್ತಮತರೋ ಯೋಗೀಶ್ವರೈರ್ಗೀಯತೇ,evamBUtatayA hi BaktyaBihito yogaH sa yogadvayAt karmajYAnamayAdBfSottamataro yogISvarErgIyate,16.532653,44100,2,16,
nar_002_007_2,2,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.7.2.flac,सौन्दर्यैकरसात्मके त्वयि खलु प्रेमप्रकर्षात्मिका भक्तिर्निःश्रममेव विश्वपुरुषैर्लभ्या रमावल्लभ ॥,सौन्दर्यैकरसात्मके त्वयि खलु प्रेमप्रकर्षात्मिका भक्तिर्निःश्रममेव विश्वपुरुषैर्लभ्या रमावल्लभ ॥,ಸೌನ್ದರ್ಯೈಕರಸಾತ್ಮಕೇ ತ್ವಯಿ ಖಲು ಪ್ರೇಮಪ್ರಕರ್ಷಾತ್ಮಿಕಾ ಭಕ್ತಿರ್ನಿಃಶ್ರಮಮೇವ ವಿಶ್ವಪುರುಷೈರ್ಲಭ್ಯಾ ರಮಾವಲ್ಲಭ,sOndaryEkarasAtmake tvayi Kalu premaprakarzAtmikA BaktirniHSramameva viSvapuruzErlaByA ramAvallaBa,16.179728,44100,2,16,
nar_002_008_1,2,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.8.1.flac,निष्कामं नियतस्वधर्मचरणं यत्कर्मयोगाभिधं तद्दूरेत्यफलं यदौपनिषदज्ञानोपलभ्यं पुन: ।,निष्कामं नियतस्वधर्मचरणं यत्कर्मयोगाभिधं तद्दूरेत्यफलं यदौपनिषदज्ञानोपलभ्यं पुन: ।,ನಿಷ್ಕಾಮಂ ನಿಯತಸ್ವಧರ್ಮಚರಣಂ ಯತ್ಕರ್ಮಯೋಗಾಭಿಧಂ ತದ್ದೂರೇತ್ಯಫಲಂ ಯದೌಪನಿಷದಜ್ಞಾನೋಪಲಭ್ಯಂ ಪುನಃ,nizkAmaM niyatasvaDarmacaraRaM yatkarmayogABiDaM taddUretyaPalaM yadOpanizadajYAnopalaByaM punaH,15.758027,44100,2,16,
nar_002_008_2,2,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.8.2.flac,तत्त्वव्यक्ततया सुदुर्गमतरं चित्तस्य तस्माद्विभो त्वत्प्रेमात्मकभक्तिरेव सततं स्वादीयसी श्रेयसी ॥,तत्त्वव्यक्ततया सुदुर्गमतरं चित्तस्य तस्माद्विभो त्वत्प्रेमात्मकभक्तिरेव सततं स्वादीयसी श्रेयसी ॥,ತತ್ತ್ವವ್ಯಕ್ತತಯಾ ಸುದುರ್ಗಮತರಂ ಚಿತ್ತಸ್ಯ ತಸ್ಮಾದ್ವಿಭೋ ತ್ವತ್ಪ್ರೇಮಾತ್ಮಕಭಕ್ತಿರೇವ ಸತತಂ ಸ್ವಾದೀಯಸೀ ಶ್ರೇಯಸೀ,tattvavyaktatayA sudurgamataraM cittasya tasmAdviBo tvatpremAtmakaBaktireva satataM svAdIyasI SreyasI,16.871814,44100,2,16,
nar_002_009_1,2,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.9.1.flac,अत्यायासकराणि कर्मपटलान्याचर्य निर्यन्मला: बोधे भक्तिपथेऽथवाऽप्युचिततामायान्ति किं तावता ।,अत्यायासकराणि कर्मपटलान्याचर्य निर्यन्मला: बोधे भक्तिपथेऽथवाऽप्युचिततामायान्ति किं तावता ।,ಅತ್ಯಾಯಾಸಕರಾಣಿ ಕರ್ಮಪಟಲಾನ್ಯಾಚರ್ಯ ನಿರ್ಯನ್ಮಲಾಃ ಬೋಧೇ ಭಕ್ತಿಪಥೇಽಥವಾಽಪ್ಯುಚಿತತಾಮಾಯಾನ್ತಿ ಕಿಂ ತಾವತಾ,atyAyAsakarARi karmapawalAnyAcarya niryanmalAH boDe BaktipaTeTavApyucitatAmAyAnti kiM tAvatA,17.298095,44100,2,16,long_trailing_silence
nar_002_009_2,2,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.9.2.flac,क्लिष्ट्वा तर्कपथे परं तव वपुर्ब्रह्माख्यमन्ये पुन: चित्तार्द्रत्वमृते विचिन्त्य बहुभि: सिद्ध्यन्ति जन्मान्तरै: ॥,क्लिष्ट्वा तर्कपथे परं तव वपुर्ब्रह्माख्यमन्ये पुन: चित्तार्द्रत्वमृते विचिन्त्य बहुभि: सिद्ध्यन्ति जन्मान्तरै: ॥,ಕ್ಲಿಷ್ಟ್ವಾ ತರ್ಕಪಥೇ ಪರಂ ತವ ವಪುರ್ಬ್ರಹ್ಮಾಖ್ಯಮನ್ಯೇ ಪುನಃ ಚಿತ್ತಾರ್ದ್ರತ್ವಮೃತೇ ವಿಚಿನ್ತ್ಯ ಬಹುಭಿಃ ಸಿದ್ಧ್ಯನ್ತಿ ಜನ್ಮಾನ್ತರೈಃ,klizwvA tarkapaTe paraM tava vapurbrahmAKyamanye punaH cittArdratvamfte vicintya bahuBiH sidDyanti janmAntarEH,16.988707,44100,2,16,
nar_002_010_1,2,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.10.1.flac,त्वद्भक्तिस्तु कथारसामृतझरीनिर्मज्जनेन स्वयं सिद्ध्यन्ती विमलप्रबोधपदवीमक्लेशतस्तन्वती ।,त्वद्भक्तिस्तु कथारसामृतझरीनिर्मज्जनेन स्वयं सिद्ध्यन्ती विमलप्रबोधपदवीमक्लेशतस्तन्वती ।,ತ್ವದ್ಭಕ್ತಿಸ್ತು ಕಥಾರಸಾಮೃತಝರೀನಿರ್ಮಜ್ಜನೇನ ಸ್ವಯಂ ಸಿದ್ಧ್ಯನ್ತೀ ವಿಮಲಪ್ರಬೋಧಪದವೀಮಕ್ಲೇಶತಸ್ತನ್ವತೀ,tvadBaktistu kaTArasAmftaJarInirmajjanena svayaM sidDyantI vimalapraboDapadavImakleSatastanvatI,15.4922,44100,2,16,
nar_002_010_2,2,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 2/Narayaneeyam Dasakam 2.10.2.flac,सद्यः सिद्धिकरी जयत्ययि विभो सैवास्तु मे त्वत्पद - प्रेमप्रौढिरसार्द्रता द्रुततरं वातालयाधीश्वर ॥,सद्यः सिद्धिकरी जयत्ययि विभो सैवास्तु मे त्वत्पद - प्रेमप्रौढिरसार्द्रता द्रुततरं वातालयाधीश्वर ॥,ಸದ್ಯಃ ಸಿದ್ಧಿಕರೀ ಜಯತ್ಯಯಿ ವಿಭೋ ಸೈವಾಸ್ತು ಮೇ ತ್ವತ್ಪದ ಪ್ರೇಮಪ್ರೌಢಿರಸಾರ್ದ್ರತಾ ದ್ರುತತರಂ ವಾತಾಲಯಾಧೀಶ್ವರ,sadyaH sidDikarI jayatyayi viBo sEvAstu me tvatpada premaprOQirasArdratA drutataraM vAtAlayADISvara,16.445556,44100,2,16,
nar_003_001_1,3,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dasakam 3/Narayaneeyam Dasakam 3.1.1.flac,पठन्तो नामानि प्रमदभरसिन्धौ निपतिताः स्मरन्तो रूपं ते वरद कथयन्तो गुणकथाः ।,पठन्तो नामानि प्रमदभरसिन्धौ निपतिताः स्मरन्तो रूपं ते वरद कथयन्तो गुणकथाः ।,ಪಠನ್ತೋ ನಾಮಾನಿ ಪ್ರಮದಭರಸಿನ್ಧೌ ನಿಪತಿತಾಃ ಸ್ಮರನ್ತೋ ರೂಪಂ ತೇ ವರದ ಕಥಯನ್ತೋ ಗುಣಕಥಾಃ,paWanto nAmAni pramadaBarasinDO nipatitAH smaranto rUpaM te varada kaTayanto guRakaTAH,14.510317,44100,2,16,
